Post ID	Campaign Name	Image Name	Platform	Graphic Headline	Image Prompt	Caption	Hashtags	Scheduled Date	Scheduled Time	Holiday Or Seasonal Context	Status	Enabled
20270514-IG-138	CommunityBridge Annual Growth Campaign 2026-2027	2027-05-reporting-insights-06	Instagram	Reporting Should Support Better Decisions	clean data-informed social graphic, branded healthcare-tech portrait design, subtle report cards and chart accents, calm professional palette, spacious layout, headline prominent and readable, instagram portrait 4:5, CommunityBridge branding, Wellbeing and Summer Planning emphasis, headline text Reporting Should Support Better Decisions	Better reporting leads to better next steps. CommunityBridge helps teams turn information into action with more clarity and less guesswork. Request a demo to explore the workflow. This season is all about mental health awareness and summer planning.	#CommunityBridge #ReportingInsights #HealthcareWorkflow #ABATherapy #CareCoordination #OperationalClarity	2027-05-14	10:00 AM	None	Pending	TRUE
20270517-FB-139	CommunityBridge Annual Growth Campaign 2026-2027	2027-05-admin-time-savings-07	Facebook	Save Time Where It Matters Most	static branded promo graphic, calm admin efficiency theme, white background, layered blue and green curves, checklist and workflow icons, modern clean typography, polished and practical, instagram portrait 4:5, CommunityBridge branding, Wellbeing and Summer Planning emphasis, headline text Save Time Where It Matters Most	When administrative work becomes more manageable, teams get more room to focus on people. CommunityBridge helps organizations simplify coordination and reduce workflow drag across everyday tasks. Request a demo to see how your team could save time. This season is a good time to focus on mental health awareness and summer planning.	#CommunityBridge #AdminEfficiency #CareCoordination #ABATherapy #HealthcareTechnology #TeamSupport	2027-05-17	10:00 AM	None	Pending	TRUE
20270517-IG-139	CommunityBridge Annual Growth Campaign 2026-2027	2027-05-admin-time-savings-07	Instagram	Save Time Where It Matters Most	static branded promo graphic, calm admin efficiency theme, white background, layered blue and green curves, checklist and workflow icons, modern clean typography, polished and practical, instagram portrait 4:5, CommunityBridge branding, Wellbeing and Summer Planning emphasis, headline text Save Time Where It Matters Most	Less admin friction creates more room for meaningful work. CommunityBridge helps teams streamline the tasks that shape every day. Request a demo to see how it works. This season is all about mental health awareness and summer planning.	#CommunityBridge #AdminEfficiency #CareCoordination #ABATherapy #HealthcareTechnology #TeamSupport	2027-05-17	10:00 AM	None	Pending	TRUE
20270519-FB-140	CommunityBridge Annual Growth Campaign 2026-2027	2027-05-care-team-coordination-08	Facebook	Connected Teams Create Calmer Days	branded care coordination graphic, portrait format, soft blue-green gradients, connected team icons, welcoming healthcare-tech aesthetic, balanced spacing, strong centered headline, instagram portrait 4:5, CommunityBridge branding, Wellbeing and Summer Planning emphasis, headline text Connected Teams Create Calmer Days	Care feels stronger when teams are aligned. CommunityBridge helps clinicians, administrators, and family-facing staff stay coordinated so important details reach the right people at the right time. Request a demo to explore a more connected approach. This season is a good time to focus on mental health awareness and summer planning.	#CommunityBridge #CareCoordination #ABATherapy #TeamCommunication #HealthcareWorkflow #ProviderSupport	2027-05-19	10:00 AM	None	Pending	TRUE
20270519-IG-140	CommunityBridge Annual Growth Campaign 2026-2027	2027-05-care-team-coordination-08	Instagram	Connected Teams Create Calmer Days	branded care coordination graphic, portrait format, soft blue-green gradients, connected team icons, welcoming healthcare-tech aesthetic, balanced spacing, strong centered headline, instagram portrait 4:5, CommunityBridge branding, Wellbeing and Summer Planning emphasis, headline text Connected Teams Create Calmer Days	Connected teams can support families with more consistency and less stress. CommunityBridge helps bring the right people and information together. Request a demo to learn more. This season is all about mental health awareness and summer planning.	#CommunityBridge #CareCoordination #ABATherapy #TeamCommunication #HealthcareWorkflow #ProviderSupport	2027-05-19	10:00 AM	None	Pending	TRUE
20270521-FB-141	CommunityBridge Annual Growth Campaign 2026-2027	2027-05-parent-trust-09	Facebook	Trust Grows Through Clear Communication	supportive branded social graphic, family trust theme, clean portrait layout, soft green and blue arcs, subtle family silhouettes or icons, modern calming typography, instagram portrait 4:5, CommunityBridge branding, Wellbeing and Summer Planning emphasis, headline text Trust Grows Through Clear Communication	Trust is built through steady communication, clear expectations, and reliable follow-through. CommunityBridge helps organizations create a more supportive experience for families through stronger coordination. Request a demo to see how the platform supports trust at scale. This season is a good time to focus on mental health awareness and summer planning.	#CommunityBridge #ParentTrust #FamilySupport #ABATherapy #CareTeams #HealthcareTechnology	2027-05-21	10:00 AM	None	Pending	TRUE
20270521-IG-141	CommunityBridge Annual Growth Campaign 2026-2027	2027-05-parent-trust-09	Instagram	Trust Grows Through Clear Communication	supportive branded social graphic, family trust theme, clean portrait layout, soft green and blue arcs, subtle family silhouettes or icons, modern calming typography, instagram portrait 4:5, CommunityBridge branding, Wellbeing and Summer Planning emphasis, headline text Trust Grows Through Clear Communication	Trust grows when families feel informed and supported. CommunityBridge helps teams create a clearer experience from day to day. Request a demo to see how. This season is all about mental health awareness and summer planning.	#CommunityBridge #ParentTrust #FamilySupport #ABATherapy #CareTeams #HealthcareTechnology	2027-05-21	10:00 AM	None	Pending	TRUE
20270524-FB-142	CommunityBridge Annual Growth Campaign 2026-2027	2027-05-provider-growth-10	Facebook	Growth Needs Systems That Scale	professional growth-focused healthcare graphic, clean white field, subtle upward motion elements, dashboard and team icons, blue-green brand accents, modern polished portrait composition, instagram portrait 4:5, CommunityBridge branding, Wellbeing and Summer Planning emphasis, headline text Growth Needs Systems That Scale	As organizations grow, the need for consistent systems grows with them. CommunityBridge helps providers support expansion without losing visibility, communication, or operational confidence. Request a demo to explore scalable coordination. This season is a good time to focus on mental health awareness and summer planning.	#CommunityBridge #ProviderGrowth #ABATherapy #HealthcareOperations #ScalableSystems #ClinicLeadership	2027-05-24	10:00 AM	None	Pending	TRUE
20270524-IG-142	CommunityBridge Annual Growth Campaign 2026-2027	2027-05-provider-growth-10	Instagram	Growth Needs Systems That Scale	professional growth-focused healthcare graphic, clean white field, subtle upward motion elements, dashboard and team icons, blue-green brand accents, modern polished portrait composition, instagram portrait 4:5, CommunityBridge branding, Wellbeing and Summer Planning emphasis, headline text Growth Needs Systems That Scale	Growth works better when the system behind it can scale. CommunityBridge helps providers build with more visibility and confidence. Request a demo to learn more. This season is all about mental health awareness and summer planning.	#CommunityBridge #ProviderGrowth #ABATherapy #HealthcareOperations #ScalableSystems #ClinicLeadership	2027-05-24	10:00 AM	None	Pending	TRUE
20270526-FB-143	CommunityBridge Annual Growth Campaign 2026-2027	2027-05-operational-clarity-11	Facebook	Operational Clarity Changes Everything	minimal branded operations graphic, portrait static design, crisp typography, subtle workflow layers and directional lines, clean healthcare-tech atmosphere, blue and green highlight accents, instagram portrait 4:5, CommunityBridge branding, Wellbeing and Summer Planning emphasis, headline text Operational Clarity Changes Everything	Operational clarity helps teams move faster with less confusion. CommunityBridge brings key workflows into one connected experience so providers can support staff and families more effectively. Request a demo to see how clearer operations can improve the day. This season is a good time to focus on mental health awareness and summer planning.	#CommunityBridge #OperationalClarity #ClinicOperations #ABATherapy #WorkflowSupport #HealthcareTechnology	2027-05-26	10:00 AM	None	Pending	TRUE
20270526-IG-143	CommunityBridge Annual Growth Campaign 2026-2027	2027-05-operational-clarity-11	Instagram	Operational Clarity Changes Everything	minimal branded operations graphic, portrait static design, crisp typography, subtle workflow layers and directional lines, clean healthcare-tech atmosphere, blue and green highlight accents, instagram portrait 4:5, CommunityBridge branding, Wellbeing and Summer Planning emphasis, headline text Operational Clarity Changes Everything	Clarity creates momentum. CommunityBridge helps teams simplify operations so the day can run with more confidence. Request a demo to explore the platform. This season is all about mental health awareness and summer planning.	#CommunityBridge #OperationalClarity #ClinicOperations #ABATherapy #WorkflowSupport #HealthcareTechnology	2027-05-26	10:00 AM	None	Pending	TRUE
